83,3,206.91,256.65,95.57,39.69,0.8923,-1,-1,-1
83,4,752.31,237.29,185.02,97.46,0.9137,-1,-1,-1
84,3,206.92,256.71,96.05,39.40,0.8858,-1,-1,-1
84,4,743.02,238.51,189.12,98.90,0.9196,-1,-1,-1
85,3,206.79,256.25,95.41,39.77,0.8773,-1,-1,-1
85,4,735.14,239.65,190.33,99.74,0.9234,-1,-1,-1
86,3,206.29,256.23,95.97,39.71,0.8829,-1,-1,-1
86,4,726.09,239.90,192.31,101.75,0.9261,-1,-1,-1
86,13,699.99,263.20,37.01,31.00,0.2830,-1,-1,-1
87,3,206.44,256.37,95.88,39.43,0.8933,-1,-1,-1
87,4,717.76,240.73,193.65,102.74,0.9222,-1,-1,-1
87,13,690.69,263.61,37.19,31.07,0.5992,-1,-1,-1
88,3,206.80,255.88,95.71,39.96,0.8788,-1,-1,-1
88,4,706.91,241.56,198.87,103.57,0.9078,-1,-1,-1
88,13,677.96,264.29,42.42,31.16,0.5227,-1,-1,-1
89,3,207.07,255.60,95.58,40.00,0.8742,-1,-1,-1
89,4,696.63,242.60,201.26,104.73,0.9407,-1,-1,-1
89,13,666.04,264.68,43.22,31.81,0.5754,-1,-1,-1
90,3,206.91,255.48,95.57,40.00,0.8767,-1,-1,-1
90,4,686.98,243.16,203.96,107.15,0.9157,-1,-1,-1
90,13,654.30,265.89,45.62,31.78,0.3389,-1,-1,-1
91,3,206.51,255.52,96.13,39.87,0.8738,-1,-1,-1
91,4,676.22,244.88,206.73,107.87,0.9325,-1,-1,-1
91,13,642.60,266.06,54.83,33.08,0.4062,-1,-1,-1
92,3,207.02,255.37,96.05,40.09,0.8852,-1,-1,-1
92,4,664.79,246.24,210.97,108.52,0.9328,-1,-1,-1
92,13,629.51,266.65,59.64,33.75,0.4981,-1,-1,-1
93,3,206.88,255.31,96.54,39.99,0.8716,-1,-1,-1
93,4,654.79,247.06,212.69,110.52,0.9295,-1,-1,-1
93,13,617.59,266.52,66.33,33.82,0.7335,-1,-1,-1
94,3,207.24,255.17,95.43,40.17,0.8839,-1,-1,-1
94,4,642.78,247.60,216.94,113.03,0.9359,-1,-1,-1
94,13,604.91,266.85,71.83,32.99,0.7908,-1,-1,-1
95,3,206.64,255.00,95.85,40.39,0.8697,-1,-1,-1
95,4,632.25,248.21,219.82,115.28,0.9298,-1,-1,-1
95,13,593.17,267.10,73.72,33.42,0.8623,-1,-1,-1
